1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z
14.356,13.888,12.523,13.566,12.61,13.024,15.357,13.877,12.811,13.767,14.811,12.692,12.786,12.96,14.324,14.305,11.788,13.196,12.521,14.072,14.699,12.04,11.66,14.542,11.269,11.707,13.193,12.701,10.808,14.473,11.492,11.489,15.445,12.531,12.109,12.3,11.021,10.704,12.896,10.446,12.364,13.273,12.057,13.13,11.312,12.862,11.189,11.827,12.951,13.855,10.62,11.01,13.078,11.076,14.34,13.662,10.857,12.606,14.708,9.966,14.714,12.621,10.843,15.061,14.242,10.268
14.574,13.781,12.373,13.729,12.715,13.154,15.647,13.793,12.637,14.228,14.764,12.709,12.863,12.982,14.324,14.303,11.853,13.469,12.539,14.071,14.801,11.856,11.766,14.538,11.335,11.57,13.171,12.426,10.922,14.905,11.112,12.02,15.251,12.453,12.07,12.223,11.232,10.503,12.909,10.337,12.014,12.956,11.925,13.094,11.145,12.98,11.237,11.736,12.843,13.887,10.615,10.804,12.99,11.017,14.299,13.717,11.049,12.508,14.669,9.987,14.538,12.796,10.526,14.913,14.436,10.527
13.749,14.647,12.417,12.714,13.987,13.256,13.517,15.719,12.47,14.655,14.459,12.898,12.97,12.871,14.158,11.778,14.58,13.45,14.059,12.427,14.402,11.686,12.037,14.416,10.935,12.009,13.1,12.102,11.114,14.847,11.088,12.51,15.201,11.812,12.733,12.119,10.681,11.005,12.821,10.041,12.689,13.105,12.945,11.961,11.514,11.361,13.4,11.402,13.833,12.757,10.92,13.104,10.93,11.781,13.714,14.225,11.092,14.695,12.387,10.453,12.715,14.614,10.698,14.43,14.799,10.508
14.628,13.675,12.505,13.656,12.581,13.07,15.665,13.391,12.597,14.375,14.637,12.995,12.799,12.979,14.268,14.399,11.769,13.296,12.429,14.113,14.471,12.052,11.772,14.616,11.375,11.546,13.227,12.717,10.92,14.868,11.285,12.028,15.458,12.428,12.085,12.213,11.091,10.518,13.075,10.442,12.158,13.152,11.903,13.192,11.22,12.754,11.218,11.583,12.813,13.969,10.744,10.809,13.141,11.061,14.333,13.741,11.059,12.632,14.663,9.962,14.841,12.834,10.611,14.848,14.625,10.557
13.772,14.677,12.565,12.595,13.908,13.309,13.633,15.77,12.677,14.665,14.351,13.113,12.996,12.841,14.188,11.755,14.392,13.705,14.142,12.45,14.24,11.794,11.989,14.428,10.929,11.996,13.114,12.152,10.972,14.716,11.126,12.334,15.218,11.795,12.795,12.163,10.755,10.991,12.795,9.961,12.526,13.306,12.843,11.995,11.413,11.34,13.445,11.449,13.768,12.746,10.828,12.967,10.954,11.534,13.784,14.255,11.145,14.673,12.313,10.304,12.94,14.744,10.627,14.601,14.652,10.598
14.575,13.793,12.399,13.73,12.783,13.171,15.645,13.584,12.618,14.398,14.839,12.8,12.826,13.027,14.291,14.288,11.879,13.266,12.458,14.044,14.763,12.054,11.694,14.521,11.285,11.591,13.177,12.695,10.843,14.634,11.307,11.686,15.307,12.345,12.101,12.186,11.125,10.529,12.964,10.367,12.164,13.167,11.895,13.136,11.195,12.779,11.232,11.605,12.879,13.863,10.645,10.881,13.459,11.339,14.37,13.621,11.047,12.782,14.68,9.991,14.593,12.629,10.726,15.088,14.244,10.454
14.378,13.789,12.332,13.39,12.702,12.986,15.273,13.155,12.097,14.856,14.314,13.182,12.837,12.919,14.425,14.0,11.773,13.069,13.068,13.803,15.225,11.72,11.978,14.574,11.331,11.547,13.146,12.003,11.164,15.195,10.881,12.382,15.068,12.198,12.616,12.366,11.563,10.517,12.825,10.233,11.621,12.971,12.422,12.534,10.852,11.511,13.518,12.415,13.22,13.364,10.254,12.178,11.594,10.405,13.855,14.401,11.233,13.464,13.402,9.22,13.051,15.188,11.481,14.64,14.897,10.73
14.602,13.654,12.502,13.593,12.483,13.018,15.605,13.356,12.732,14.366,14.538,12.995,12.7,13.03,14.197,14.13,11.575,13.266,12.499,14.196,14.428,11.877,11.823,14.604,11.49,11.428,13.167,12.527,11.087,15.122,10.948,12.095,15.215,12.587,12.089,12.221,11.527,10.358,13.009,10.479,11.799,12.948,11.983,13.197,11.492,12.925,11.324,11.515,12.8,14.034,10.853,10.873,13.124,11.303,14.287,13.719,10.91,12.445,14.881,10.262,14.538,12.692,10.459,14.885,14.47,10.307
14.743,13.605,12.436,13.764,12.612,13.12,15.791,13.258,12.508,14.652,14.592,12.901,12.771,13.056,14.161,14.304,11.769,13.593,12.312,14.151,14.32,12.091,11.769,14.519,11.392,11.482,13.188,12.862,11.002,14.656,11.498,11.923,15.406,12.349,12.048,12.197,11.076,10.441,13.115,10.406,12.066,13.214,11.885,13.251,11.465,12.516,11.297,11.412,12.811,13.988,10.901,10.87,13.527,11.264,14.299,13.693,11.087,12.551,14.828,10.3,14.57,12.771,10.616,14.845,14.471,10.575
14.455,13.704,12.543,13.581,12.471,13.032,15.452,13.492,12.903,14.013,14.556,13.136,12.721,12.995,14.187,14.299,11.674,13.375,12.572,14.167,14.349,11.943,11.788,14.628,11.456,11.482,13.194,12.619,11.015,14.988,11.124,11.999,15.332,12.552,12.061,12.266,11.333,10.422,13.154,10.52,12.035,12.973,11.993,13.21,11.417,12.745,11.172,11.548,12.816,14.059,10.784,10.859,13.235,11.43,14.329,13.716,10.994,12.44,14.9,10.33,14.603,12.769,10.499,14.863,14.542,10.458
14.546,13.799,12.372,13.738,12.707,13.154,15.635,13.644,12.62,14.214,14.799,12.652,12.786,12.987,14.244,14.434,11.892,13.372,12.471,14.094,14.664,11.988,11.721,14.533,11.332,11.563,13.16,12.717,10.918,14.722,11.301,11.912,15.394,12.408,12.093,12.2,10.935,10.575,12.928,10.501,12.301,13.051,11.984,13.199,11.331,12.808,11.308,11.549,12.849,13.871,10.685,10.924,13.465,11.151,14.315,13.618,11.052,12.54,14.785,10.253,14.432,12.548,10.744,14.972,14.047,10.271
13.741,14.586,12.441,12.458,13.85,13.176,13.448,15.642,12.659,14.684,14.527,12.953,12.97,12.83,14.207,11.62,14.532,13.539,14.081,12.482,14.408,11.678,12.017,14.528,11.024,11.911,13.149,11.862,11.082,14.957,11.134,12.696,15.196,11.892,12.815,12.241,10.887,10.872,12.87,10.005,12.31,13.152,12.988,12.044,11.431,11.24,13.193,11.324,13.846,12.798,10.73,13.087,10.948,11.463,13.738,14.322,11.083,14.508,12.358,10.061,12.885,14.728,10.501,14.587,14.869,10.531
14.523,13.794,12.555,13.629,12.564,13.01,15.611,13.793,12.81,13.983,14.732,12.942,12.791,12.933,14.222,14.284,11.667,13.102,12.407,14.085,14.417,12.042,11.715,14.581,11.376,11.647,13.222,12.739,10.867,14.738,11.343,11.801,15.405,12.527,12.157,12.291,11.025,10.634,12.913,10.496,12.359,13.286,11.954,13.185,11.354,12.687,11.283,11.667,12.843,13.98,10.784,10.945,13.501,11.558,14.325,13.592,10.959,12.669,14.815,10.093,14.413,12.579,10.662,15.006,14.172,10.381
14.621,13.81,12.388,13.773,12.715,13.204,15.705,13.597,12.569,14.355,14.845,12.545,12.741,12.983,14.23,14.508,11.916,13.327,12.413,14.085,14.644,12.098,11.691,14.473,11.254,11.608,13.181,12.728,10.778,14.463,11.5,11.672,15.384,12.367,12.032,12.261,11.006,10.547,12.923,10.393,12.178,13.091,11.896,13.225,11.325,12.69,11.286,11.508,12.876,13.847,10.708,10.881,13.476,11.228,14.377,13.657,10.979,12.702,14.74,10.052,14.702,12.666,10.606,14.947,14.445,10.473
14.619,13.765,12.364,13.621,12.768,13.091,15.619,13.522,12.547,14.39,14.767,12.613,12.737,13.021,14.301,14.254,11.888,13.4,12.308,14.035,14.716,12.15,11.592,14.522,11.391,11.637,13.264,12.831,10.745,14.483,11.677,11.52,15.472,12.358,12.155,12.236,10.987,10.661,12.94,10.594,12.376,13.302,11.94,13.304,11.262,12.595,11.221,11.653,12.932,13.846,10.637,10.897,13.548,11.144,14.36,13.529,11.002,12.724,14.639,9.945,14.581,12.433,10.842,15.031,14.207,10.44
14.587,13.757,12.44,13.679,12.723,13.142,15.655,13.588,12.599,14.301,14.747,12.607,12.812,13.084,14.249,14.196,11.823,13.496,12.557,14.188,14.658,11.911,11.778,14.494,11.443,11.402,13.088,12.551,11.039,14.847,11.081,12.091,15.169,12.382,12.039,12.129,11.431,10.282,13.076,10.351,11.757,12.943,11.879,13.184,11.354,12.844,11.389,11.394,12.856,13.918,10.82,10.829,13.532,11.451,14.31,13.58,11.02,12.6,14.812,10.267,14.48,12.594,10.521,15.003,14.304,10.498
13.949,14.596,12.476,12.769,13.92,13.244,13.84,15.673,12.699,14.842,14.222,12.89,12.972,12.797,14.19,12.06,14.687,13.562,13.964,12.271,14.426,11.609,12.24,14.554,11.027,11.857,13.172,11.596,11.416,15.26,10.929,12.901,15.077,11.792,12.772,12.206,11.282,10.765,13.061,9.927,12.054,13.085,12.787,12.125,11.31,11.23,13.575,11.652,13.771,12.762,10.766,12.895,11.113,11.434,13.776,14.314,11.05,14.64,12.313,10.277,12.794,14.628,10.704,14.52,14.925,10.456
14.651,13.756,12.347,13.715,12.728,13.153,15.648,13.528,12.69,14.406,14.762,12.657,12.756,13.068,14.305,14.389,11.942,13.554,12.465,14.164,14.676,11.968,11.77,14.476,11.369,11.417,13.102,12.77,10.992,14.673,11.321,11.825,15.361,12.368,12.004,12.17,11.204,10.313,13.014,10.424,11.872,12.917,11.972,13.217,11.417,12.959,11.301,11.53,12.866,13.938,10.756,10.935,13.5,11.409,14.287,13.591,10.991,12.584,14.719,10.069,14.501,12.569,10.609,14.875,14.25,10.312
14.517,13.786,12.388,13.649,12.661,13.055,15.591,13.633,12.805,14.179,14.819,12.448,12.801,13.029,14.272,14.393,11.849,13.314,12.363,14.058,14.578,12.025,11.638,14.582,11.313,11.611,13.174,12.702,10.822,14.638,11.46,11.741,15.462,12.543,12.129,12.289,10.882,10.68,12.827,10.539,12.288,13.271,11.977,13.256,11.392,12.737,11.235,11.662,12.887,13.919,10.698,10.923,13.243,11.116,14.343,13.565,10.966,12.568,14.792,10.095,14.501,12.492,10.795,14.911,14.109,10.243
14.483,13.801,12.386,13.716,12.783,13.136,15.449,13.67,12.833,14.212,14.798,12.691,12.814,13.036,14.234,14.374,11.99,13.421,12.471,14.096,14.695,12.056,11.672,14.476,11.248,11.592,13.15,12.825,10.886,14.517,11.461,11.647,15.428,12.348,12.0,12.23,10.9,10.597,12.947,10.393,12.223,13.138,12.002,13.173,11.376,12.862,11.269,11.619,12.902,13.859,10.7,10.95,13.392,11.254,14.377,13.64,11.01,12.731,14.719,10.065,14.645,12.655,10.651,15.02,14.324,10.484
14.605,13.562,12.518,13.549,12.578,13.013,15.629,13.245,12.716,14.327,14.593,13.028,12.723,13.033,14.185,14.159,11.647,13.271,12.34,14.129,14.431,12.041,11.766,14.675,11.523,11.485,13.195,12.764,11.005,14.802,11.242,11.76,15.421,12.509,12.143,12.207,11.362,10.421,12.961,10.531,11.952,13.115,12.006,13.262,11.441,12.897,11.299,11.613,12.85,14.067,10.809,10.955,13.355,11.449,14.27,13.627,10.919,12.642,14.97,10.248,14.23,12.58,10.557,14.924,14.186,10.16
14.33,13.878,12.371,13.458,12.739,13.054,15.275,13.365,12.065,14.718,14.576,13.081,12.909,12.913,14.43,14.011,11.763,13.075,13.121,13.801,15.172,11.738,11.905,14.468,11.326,11.677,13.043,12.099,11.104,15.051,11.005,12.42,15.132,12.141,12.714,12.393,11.592,10.665,12.73,10.245,11.895,12.855,12.362,12.458,10.858,11.614,13.67,12.481,13.285,13.208,10.323,11.983,11.671,10.282,13.747,14.361,11.283,13.597,13.191,9.307,12.856,14.979,11.599,14.362,15.053,10.71
14.555,13.723,12.349,13.646,12.623,13.058,15.614,13.362,12.611,14.476,14.704,12.805,12.738,13.046,14.249,14.271,11.84,13.505,12.613,14.188,14.658,11.753,11.879,14.527,11.428,11.323,13.094,12.301,11.043,15.125,10.867,12.137,15.044,12.619,11.999,12.227,11.409,10.263,12.999,10.416,11.624,12.794,11.946,13.225,11.482,12.871,11.285,11.489,12.792,13.968,10.73,10.886,13.318,11.361,14.328,13.678,11.021,12.386,14.932,10.329,14.399,12.694,10.521,14.963,14.311,10.358
14.522,13.731,12.439,13.603,12.567,13.034,15.537,13.697,12.805,14.178,14.715,12.882,12.726,13.126,14.186,14.245,11.885,13.661,12.665,14.241,14.699,11.824,11.875,14.479,11.48,11.31,13.088,12.41,11.164,14.989,11.034,12.046,15.134,12.539,11.993,12.225,11.476,10.238,13.27,10.41,11.51,12.711,11.913,13.181,11.389,12.935,11.201,11.478,12.813,13.969,10.831,10.867,13.471,11.252,14.331,13.659,11.024,12.422,14.839,10.325,14.534,12.743,10.544,14.788,14.505,10.586
14.474,13.851,12.421,13.769,12.73,13.209,15.577,13.823,12.613,14.152,14.869,12.707,12.803,13.035,14.265,14.404,11.861,13.477,12.614,14.082,14.811,11.878,11.837,14.452,11.323,11.484,13.071,12.427,10.958,14.754,11.16,12.095,15.238,12.503,12.065,12.148,11.162,10.421,12.959,10.466,12.074,12.853,11.956,13.153,11.358,12.983,11.243,11.53,12.823,13.851,10.647,10.896,13.444,11.515,14.273,13.565,11.011,12.455,14.616,10.01,14.574,12.556,10.658,14.893,14.259,10.544
14.317,13.711,12.413,13.566,12.639,13.153,15.372,13.627,12.713,13.969,14.675,12.841,12.746,13.009,14.27,14.345,11.807,13.285,12.659,14.119,14.75,11.935,11.766,14.728,11.468,11.516,13.212,12.531,10.904,15.083,11.091,11.949,15.381,12.338,11.955,12.081,11.272,10.47,13.206,10.464,11.917,13.175,12.064,13.177,11.192,12.771,11.166,11.393,12.95,13.949,10.598,11.063,13.453,10.919,14.372,13.812,10.999,12.536,14.695,9.907,14.74,12.849,10.676,15.051,14.566,10.618
14.493,13.736,12.523,13.57,12.588,13.007,15.522,13.597,12.814,14.109,14.703,12.888,12.704,13.013,14.248,14.233,11.735,13.281,12.471,14.157,14.52,12.035,11.683,14.568,11.402,11.507,13.22,12.774,10.911,14.68,11.372,11.684,15.432,12.559,12.164,12.273,11.214,10.468,12.904,10.523,12.112,13.14,11.944,13.249,11.344,12.812,11.335,11.581,12.888,13.958,10.794,10.906,13.336,11.21,14.35,13.597,10.898,12.676,14.867,10.197,14.557,12.551,10.61,14.993,14.297,10.268
14.494,13.827,12.379,13.601,12.696,13.04,15.518,13.683,12.722,14.284,14.818,12.715,12.732,13.019,14.345,14.249,11.949,13.429,12.552,14.091,14.891,11.938,11.75,14.535,11.368,11.518,13.134,12.579,10.868,14.718,11.137,11.7,15.313,12.559,12.104,12.257,11.008,10.509,12.899,10.517,12.141,13.024,11.96,13.205,11.266,12.829,11.238,11.683,12.873,13.871,10.54,10.893,13.195,10.92,14.34,13.573,11.007,12.681,14.696,9.823,14.516,12.501,10.79,15.059,14.11,10.405
14.588,13.641,12.436,13.711,12.586,13.096,15.649,13.462,12.606,14.455,14.675,12.887,12.766,13.013,14.205,14.346,11.713,13.434,12.51,14.145,14.438,11.841,11.905,14.605,11.545,11.345,13.162,12.328,11.165,15.312,10.942,12.234,15.083,12.462,12.045,12.151,11.661,10.253,13.134,10.44,11.483,13.022,11.924,13.28,11.418,12.753,11.251,11.422,12.825,14.024,10.805,10.908,13.58,11.467,14.245,13.67,11.077,12.579,14.898,10.24,14.296,12.687,10.617,14.931,14.328,10.58
14.578,13.694,12.433,13.821,12.62,13.209,15.599,13.545,12.571,14.524,14.664,12.934,12.826,13.048,14.157,14.376,11.737,13.44,12.422,14.161,14.499,11.993,11.759,14.523,11.397,11.512,13.168,12.603,10.895,14.817,11.33,11.955,15.34,12.405,12.05,12.129,11.136,10.498,13.014,10.373,12.042,13.125,11.889,13.213,11.363,12.783,11.256,11.445,12.814,13.988,10.81,10.882,13.635,11.48,14.272,13.607,11.104,12.739,14.923,10.303,14.526,12.677,10.599,14.846,14.286,10.514
14.549,13.606,12.511,13.6,12.569,13.004,15.581,13.315,12.946,14.455,14.61,12.958,12.703,12.963,14.229,14.104,11.602,13.273,12.287,14.105,14.341,12.046,11.684,14.681,11.542,11.579,13.298,12.689,10.921,15.081,11.291,11.88,15.537,12.473,12.124,12.195,11.419,10.533,13.119,10.668,12.197,13.14,12.029,13.347,11.504,12.825,11.39,11.408,12.869,14.061,10.712,11.007,13.619,11.326,14.319,13.616,10.92,12.565,15.009,10.253,14.487,12.65,10.525,14.988,14.203,10.394
14.597,13.626,12.465,13.577,12.591,13.057,15.576,13.328,12.807,14.53,14.622,12.889,12.754,13.008,14.233,14.221,11.69,13.356,12.368,14.098,14.478,12.011,11.726,14.619,11.389,11.515,13.225,12.758,10.997,14.899,11.365,11.945,15.464,12.591,12.188,12.246,11.267,10.426,12.904,10.386,11.996,13.165,11.959,13.235,11.411,12.684,11.361,11.589,12.84,13.976,10.744,10.897,13.24,11.294,14.331,13.688,10.916,12.631,14.823,10.172,14.408,12.648,10.537,15.002,14.293,10.336
14.589,13.757,12.426,13.787,12.721,13.209,15.667,13.567,12.482,14.508,14.752,12.859,12.812,13.022,14.207,14.38,11.824,13.489,12.494,14.146,14.64,11.952,11.748,14.482,11.343,11.483,13.089,12.506,10.893,14.846,11.169,11.971,15.257,12.447,12.109,12.198,11.253,10.4,12.903,10.322,11.934,13.014,11.937,13.195,11.387,12.937,11.338,11.63,12.806,13.903,10.703,10.891,13.251,11.151,14.251,13.569,11.054,12.713,14.737,9.965,14.449,12.503,10.815,14.952,14.111,10.303
14.568,13.713,12.426,13.753,12.694,13.126,15.601,13.533,12.461,14.281,14.688,12.83,12.815,13.066,14.242,14.379,11.799,13.338,12.58,14.126,14.757,11.838,11.947,14.467,11.386,11.357,13.079,12.233,11.144,15.087,10.968,12.448,14.949,12.476,12.017,12.135,11.396,10.283,13.033,10.38,11.691,12.821,11.937,13.177,11.383,13.032,11.335,11.45,12.806,13.87,10.73,10.89,13.32,11.181,14.259,13.684,11.049,12.496,14.728,10.167,14.673,12.943,10.415,14.885,14.486,10.662
14.612,13.755,12.409,13.756,12.624,13.133,15.642,13.303,12.506,14.568,14.807,12.741,12.76,12.993,14.271,14.315,11.72,13.326,12.374,14.113,14.516,12.003,11.715,14.504,11.321,11.535,13.161,12.768,10.909,14.642,11.297,11.769,15.357,12.473,12.129,12.271,11.125,10.531,13.025,10.441,12.103,12.95,11.935,13.246,11.467,12.712,11.266,11.53,12.856,13.896,10.722,10.897,13.263,11.347,14.326,13.647,10.94,12.554,14.636,9.954,14.503,12.614,10.633,14.983,14.307,10.428
14.518,13.749,12.485,13.695,12.644,13.101,15.585,13.836,12.726,14.167,14.706,12.71,12.812,13.021,14.213,14.357,11.822,13.431,12.465,14.123,14.567,12.016,11.784,14.511,11.352,11.532,13.122,12.681,10.926,14.563,11.378,11.899,15.398,12.458,12.068,12.262,11.344,10.447,13.072,10.349,11.97,13.037,11.942,13.162,11.33,12.677,11.174,11.593,12.853,13.962,10.827,10.877,13.302,11.262,14.304,13.608,10.976,12.598,14.897,10.315,14.622,12.625,10.557,14.926,14.388,10.566
14.43,13.806,12.489,13.569,12.576,12.978,15.377,13.618,12.973,14.054,14.723,12.888,12.791,12.931,14.292,14.235,11.729,13.32,12.417,14.056,14.578,12.025,11.714,14.617,11.429,11.673,13.23,12.606,10.847,14.826,11.221,11.923,15.304,12.477,12.143,12.241,11.163,10.646,13.034,10.525,12.335,13.168,12.017,13.237,11.361,12.712,11.329,11.557,12.895,13.874,10.631,10.956,13.324,11.25,14.367,13.644,10.975,12.536,14.598,9.897,14.654,12.56,10.848,14.983,14.237,10.27
14.636,13.716,12.43,13.803,12.592,13.158,15.734,13.517,12.614,14.447,14.721,12.96,12.803,12.949,14.173,14.376,11.714,13.406,12.426,14.103,14.257,11.94,11.797,14.624,11.368,11.421,13.227,12.507,10.952,15.021,11.164,12.059,15.38,12.422,12.077,12.201,11.265,10.354,13.083,10.372,11.97,13.113,11.893,13.283,11.431,12.682,11.304,11.472,12.818,14.03,10.793,10.776,13.349,11.394,14.308,13.684,11.099,12.611,14.807,10.028,14.52,12.731,10.527,14.972,14.425,10.595
13.574,14.749,12.559,12.357,13.817,12.927,13.373,15.797,12.634,14.454,14.506,13.15,12.926,12.768,14.045,11.701,14.493,13.524,14.14,12.542,14.071,11.758,11.99,14.59,10.972,11.852,13.235,12.11,10.972,14.999,11.184,12.506,15.374,11.824,12.821,12.25,10.863,10.796,12.829,9.988,12.24,13.365,12.944,12.04,11.55,11.2,13.147,11.418,13.999,12.786,11.181,12.877,11.006,11.395,13.923,14.289,10.984,14.786,12.374,10.563,13.039,14.428,10.247,14.82,14.667,10.501
14.579,13.83,12.386,13.82,12.776,13.205,15.658,13.786,12.644,14.313,14.831,12.741,12.793,13.078,14.164,14.377,11.751,13.224,12.438,14.084,14.683,12.053,11.696,14.47,11.292,11.518,13.15,12.797,10.953,14.632,11.429,11.885,15.358,12.285,12.022,12.172,11.018,10.453,12.986,10.445,12.149,13.115,11.953,13.224,11.39,12.737,11.188,11.668,12.897,13.887,10.72,10.969,13.65,11.255,14.307,13.537,11.054,12.705,14.815,10.143,14.541,12.544,10.798,15.011,14.145,10.427
13.609,14.694,12.358,12.438,13.897,13.094,13.389,15.734,12.598,14.479,14.479,13.015,12.965,12.905,14.069,11.659,14.57,13.411,14.11,12.687,14.356,11.759,11.934,14.393,10.932,11.842,13.15,12.2,10.989,14.634,11.171,12.194,15.253,11.777,12.677,12.156,10.862,10.81,12.827,9.925,12.271,13.335,13.025,11.999,11.583,11.163,12.945,11.267,14.011,12.781,11.179,12.991,10.9,11.509,13.791,14.236,11.056,14.95,12.416,10.778,12.958,14.699,10.629,14.665,14.751,10.673
14.4,13.728,12.479,13.53,12.682,13.027,15.406,13.538,13.03,13.999,14.601,12.912,12.711,12.939,14.298,14.057,11.734,13.259,12.486,14.019,14.696,12.064,11.707,14.715,11.431,11.709,13.254,12.678,10.81,14.783,11.282,11.75,15.485,12.373,12.091,12.151,11.027,10.697,13.061,10.585,12.378,13.292,12.069,13.123,11.243,12.868,11.208,11.579,12.915,13.918,10.629,11.019,13.254,10.95,14.437,13.737,10.902,12.676,14.574,9.809,14.735,12.718,10.62,15.116,14.437,10.429
14.58,13.781,12.445,13.821,12.736,13.176,15.623,13.585,12.596,14.253,14.833,12.721,12.846,12.967,14.237,14.479,11.868,13.281,12.452,14.094,14.483,12.032,11.762,14.546,11.268,11.517,13.201,12.668,10.899,14.845,11.333,11.924,15.376,12.338,12.034,12.116,11.317,10.442,13.169,10.287,11.997,13.234,11.902,13.198,11.324,12.73,11.254,11.506,12.875,13.926,10.77,10.867,13.607,11.402,14.303,13.638,11.096,12.59,14.836,10.342,14.476,12.597,10.636,14.852,14.418,10.546
14.431,13.701,12.462,13.542,12.622,13.032,15.411,13.675,12.932,14.06,14.648,12.838,12.705,12.991,14.323,14.228,11.796,13.294,12.442,14.145,14.622,11.96,11.702,14.638,11.497,11.513,13.176,12.729,10.991,14.966,11.172,11.73,15.434,12.556,12.135,12.201,11.4,10.497,12.788,10.525,11.994,13.047,12.035,13.305,11.446,12.917,11.361,11.526,12.893,13.953,10.664,10.939,13.469,11.347,14.356,13.586,10.83,12.669,14.863,10.025,14.51,12.614,10.388,15.119,14.235,10.304
14.484,13.834,12.445,13.536,12.767,13.029,15.435,13.445,12.201,14.574,14.64,13.185,12.854,13.03,14.355,14.021,11.769,13.088,13.116,13.738,15.296,11.714,12.034,14.493,11.267,11.544,13.095,11.867,11.313,15.23,10.823,12.527,14.899,12.098,12.608,12.286,11.658,10.526,12.837,10.12,11.623,12.877,12.378,12.397,10.841,11.671,13.607,12.374,13.194,13.324,10.334,11.936,11.52,10.422,13.778,14.377,11.218,13.598,13.131,9.326,13.004,15.115,11.546,14.57,14.927,10.616
14.35,13.84,12.314,13.393,12.767,13.006,15.287,13.404,12.083,14.701,14.537,13.043,12.803,12.945,14.466,13.952,11.866,13.146,13.277,13.731,15.266,11.584,12.075,14.536,11.42,11.553,13.042,11.651,11.415,15.388,10.779,12.814,14.712,12.217,12.652,12.316,11.908,10.668,12.935,10.43,11.48,12.672,12.422,12.393,10.822,11.712,13.576,12.526,13.213,13.326,10.314,11.998,11.53,10.393,13.74,14.371,11.313,13.283,13.417,9.242,12.99,15.101,11.59,14.39,15.051,10.758
14.413,13.882,12.36,13.458,12.737,12.965,15.307,13.371,12.047,14.78,14.469,13.152,12.833,12.916,14.406,14.02,11.793,12.907,13.15,13.809,15.163,11.745,11.965,14.512,11.253,11.62,13.084,12.134,11.092,15.043,10.916,12.3,15.156,12.137,12.664,12.323,11.473,10.658,12.83,10.219,11.865,12.917,12.508,12.374,10.901,11.643,13.61,12.369,13.24,13.313,10.339,12.287,11.4,10.471,13.681,14.374,11.341,13.793,13.212,9.391,12.838,14.902,11.715,14.053,15.249,10.776
13.65,14.623,12.291,12.476,13.797,13.005,13.388,15.686,12.319,14.423,14.47,13.008,12.916,12.908,14.16,11.841,14.536,13.528,14.0,12.731,14.65,11.704,12.007,14.461,11.021,11.773,13.07,11.857,11.051,14.952,10.987,12.527,15.065,11.837,12.806,12.195,11.097,10.768,12.629,9.976,12.015,13.061,13.034,12.03,11.563,11.214,13.09,11.375,13.994,12.73,10.994,13.224,11.015,11.801,13.784,14.249,11.007,14.964,12.32,10.662,12.915,14.4,10.284,14.668,14.742,10.629
14.453,13.772,12.402,13.513,12.746,13.079,15.279,13.248,12.028,14.82,14.523,13.124,12.892,12.959,14.362,14.054,11.666,13.143,13.057,13.812,15.238,11.72,11.949,14.474,11.327,11.619,13.066,12.015,11.087,15.065,10.915,12.438,15.004,12.153,12.666,12.374,11.776,10.605,12.648,10.25,11.613,12.948,12.354,12.441,10.863,11.554,13.621,12.59,13.172,13.322,10.284,11.908,11.555,10.479,13.776,14.368,11.251,13.571,13.187,9.206,12.925,14.946,11.509,14.573,14.995,10.72
14.514,13.803,12.445,13.803,12.707,13.183,15.57,13.884,12.681,14.022,14.772,12.663,12.783,13.019,14.171,14.359,11.739,13.384,12.499,14.171,14.476,12.023,11.671,14.53,11.307,11.477,13.138,12.78,10.891,14.518,11.486,11.737,15.44,12.371,12.059,12.187,11.198,10.4,12.87,10.347,11.933,13.016,11.902,13.265,11.427,12.864,11.35,11.433,12.878,13.903,10.787,10.851,13.392,11.385,14.337,13.577,11.051,12.663,14.872,10.294,14.657,12.589,10.867,15.013,14.278,10.528
14.709,13.451,12.513,13.596,12.385,12.995,15.704,13.061,12.485,14.736,14.349,13.13,12.719,13.121,14.121,14.025,11.487,13.567,12.389,14.274,14.219,11.976,11.858,14.554,11.489,11.45,13.181,12.521,11.053,15.029,11.173,11.986,15.298,12.608,11.971,12.221,11.303,10.369,13.033,10.573,11.96,13.018,11.935,13.167,11.518,12.885,11.201,11.488,12.761,14.13,11.092,10.868,13.317,11.641,14.236,13.846,10.979,12.425,15.101,10.778,14.46,12.958,10.373,14.763,14.686,10.464
14.599,13.752,12.34,13.824,12.779,13.236,15.685,13.678,12.6,14.28,14.768,12.661,12.81,13.057,14.204,14.438,11.933,13.59,12.339,14.122,14.605,11.995,11.705,14.472,11.381,11.372,13.146,12.689,10.878,14.703,11.278,11.818,15.247,12.387,12.149,12.202,11.406,10.347,12.83,10.435,11.911,13.128,11.914,13.348,11.431,12.996,11.398,11.64,12.91,13.962,10.766,10.876,13.777,11.551,14.258,13.408,10.992,12.76,14.893,10.269,14.444,12.367,10.661,14.827,14.053,10.347
